Node,Label,Network,Hemisphere,Region,Parcel ID,X,Y,Z,degree_centrality,betweenness_centrality,eigenvector_centrality,closeness_centrality
48,7Networks_LH_SomMot_17,7Networks,LH,SomMot,17,-47.91049349365014,-25.646590728984503,17.283088451526204,0.03315881326352531,0.011010870771889947,0.003290937617265416,0.29332753811682005
49,7Networks_LH_SomMot_18,7Networks,LH,SomMot,18,-60.77488605294593,-17.982055469777656,19.543583212288866,0.022687609075043632,0.0032381840258727396,0.00218733363974974,0.27405023987468446
50,7Networks_LH_SomMot_19,7Networks,LH,SomMot,19,-59.28309575544441,-3.5016854428788093,19.720027243704905,0.015706806282722512,0.0032562405061977713,0.00014759066626031465,0.2562961545671883
51,7Networks_LH_SomMot_20,7Networks,LH,SomMot,20,-63.84509245929033,-9.88425965749353,26.10966905732532,0.013961605584642234,0.0050243566118920524,0.0005805940296816048,0.24939162454113253
52,7Networks_LH_SomMot_21,7Networks,LH,SomMot,21,-55.22076715478349,-9.335683729783028,31.691469204672813,0.020942408376963352,0.006386580385385763,0.00027849710013672167,0.25210830890432573
53,7Networks_LH_SomMot_22,7Networks,LH,SomMot,22,-53.45697393464059,-4.06940361533475,33.53988873318809,0.0017452006980802793,0.0,4.287201616905585e-06,0.19696632133972003
54,7Networks_LH_SomMot_23,7Networks,LH,SomMot,23,-57.55928873841961,-15.04738494434526,39.90534192554298,0.0034904013961605585,0.0,1.3224956349677805e-05,0.20203878443838585
55,7Networks_LH_SomMot_24,7Networks,LH,SomMot,24,-49.934586239919554,-15.220464560720655,40.67324815051896,0.012216404886561954,0.00017761016287751,0.0002678467690187619,0.24477570341001692
56,7Networks_LH_SomMot_25,7Networks,LH,SomMot,25,-55.37845181896319,-20.50767875114432,46.92897930697768,0.012216404886561954,8.329355250753609e-05,0.0006954190469072772,0.2534889677701764
57,7Networks_LH_SomMot_26,7Networks,LH,SomMot,26,-7.553707777820279,-8.345986633023017,41.331582422184496,0.0,0.0,1.2697614341876267e-23,0.0
58,7Networks_LH_SomMot_27,7Networks,LH,SomMot,27,-51.63516991212964,-3.749993004258087,47.46624214027142,0.005235602094240838,0.0002074048571757776,4.203720999906357e-05,0.2441301978630496
59,7Networks_LH_SomMot_28,7Networks,LH,SomMot,28,-41.658334465091485,-17.32679512971137,39.05891143234379,0.0,0.0,1.2697614341876267e-23,0.0
60,7Networks_LH_SomMot_29,7Networks,LH,SomMot,29,-47.37449258858746,-17.514802201068335,51.91519264649739,0.03315881326352531,0.011401072088634676,0.00024058162141427333,0.2721169048491135
61,7Networks_LH_SomMot_30,7Networks,LH,SomMot,30,-50.756283802816114,-26.61764946737541,54.34701075125486,0.0017452006980802793,0.0,0.0003697614814373598,0.22812757769755646
62,7Networks_LH_SomMot_31,7Networks,LH,SomMot,31,-41.43955111995871,-13.325473226429452,49.63622271424779,0.017452006980802792,0.00719171257898667,6.742156157939737e-05,0.26344385608898235
63,7Networks_LH_SomMot_32,7Networks,LH,SomMot,32,-6.068687679590525,-14.928378748567134,49.23834609477589,0.017452006980802792,0.0012062714762127937,0.0003639169842349388,0.2537669161997489
64,7Networks_LH_SomMot_33,7Networks,LH,SomMot,33,-44.70943361863255,-23.050140291091893,63.01366575837376,0.010471204188481676,0.0005290355781248482,0.00042593915283807316,0.25418498360699726
65,7Networks_LH_SomMot_34,7Networks,LH,SomMot,34,-39.68108077558267,-24.602939075798588,52.23200246708189,0.008726003490401396,0.00034137509859387784,2.170472146632727e-05,0.23412789840583817
66,7Networks_LH_SomMot_35,7Networks,LH,SomMot,35,-40.57082986738101,-35.44087287052426,62.66861974522472,0.04712041884816754,0.0011188625635706092,0.023235134478544528,0.2976661447899306
67,7Networks_LH_SomMot_36,7Networks,LH,SomMot,36,-35.710831709315656,-45.64802552326856,61.96426024055109,0.04886561954624782,0.003821093449860797,0.021546907961056377,0.2848436031682105
68,7Networks_LH_SomMot_37,7Networks,LH,SomMot,37,-34.30187929575921,-18.27015764961948,62.75649081533061,0.03664921465968587,0.01517336732017835,0.00298214924694142,0.2993990007427827
69,7Networks_LH_SomMot_38,7Networks,LH,SomMot,38,-4.0910232282405445,-8.021132327896055,60.39850659981511,0.005235602094240838,3.39656881937286e-05,2.014325227576016e-06,0.20390786570411543
70,7Networks_LH_SomMot_39,7Networks,LH,SomMot,39,-8.489526913091538,-40.87481476262212,57.29144114658237,0.019197207678883072,0.0056198717229338415,0.0005994252435889729,0.2755183661597274
71,7Networks_LH_SomMot_40,7Networks,LH,SomMot,40,-3.907903283451717,-25.84363784526208,57.972329085501386,0.0506108202443281,0.004558456167698578,0.006083670454549465,0.29129695100587916
72,7Networks_LH_SomMot_41,7Networks,LH,SomMot,41,-29.24705897742196,-11.00501704992432,62.72299852265338,0.006980802792321117,0.00018769532686297948,0.0001926329474976596,0.2511507624244938
73,7Networks_LH_SomMot_42,7Networks,LH,SomMot,42,-27.45696659786981,-39.97544814231275,58.94188329200202,0.05235602094240838,0.004556922343786671,0.01889527844497424,0.2959532321920345
74,7Networks_LH_SomMot_43,7Networks,LH,SomMot,43,-31.439713709748816,-28.79620827598754,61.90361096248806,0.02617801047120419,0.0024482047538906177,0.006271532569235995,0.27850231958384
75,7Networks_LH_SomMot_44,7Networks,LH,SomMot,44,-27.39950215144817,-47.83508063506599,64.31120717273367,0.1099476439790576,0.0026522836847403595,0.08292374852351732,0.3129620386398526
76,7Networks_LH_SomMot_45,7Networks,LH,SomMot,45,-30.234921709208933,-35.710243342191355,70.90582686336137,0.05235602094240838,0.0067479118387853455,0.02382966005861353,0.3031243321207217
77,7Networks_LH_SomMot_46,7Networks,LH,SomMot,46,-20.7046804226935,-11.85699480362237,70.5240777268385,0.008726003490401396,0.00035306835169114805,5.2176971882796196e-05,0.2443879911026093
78,7Networks_LH_SomMot_47,7Networks,LH,SomMot,47,-18.79745582525813,-24.12784635148539,67.6174632462478,0.0034904013961605585,0.0,0.0014409785648535353,0.23700504615890527
79,7Networks_LH_SomMot_48,7Networks,LH,SomMot,48,-8.50117379891364,-41.91077097314891,70.3809487473537,0.11692844677137872,0.0047572828685121605,0.080764353033343,0.3285101881819319
80,7Networks_LH_SomMot_49,7Networks,LH,SomMot,49,-22.38882078454722,-37.905080744739394,71.14217106084139,0.059336823734729496,0.0018139050084581046,0.029601438508466256,0.29959278650378124
81,7Networks_LH_SomMot_50,7Networks,LH,SomMot,50,-19.558039144770447,-30.857869053001583,68.00241017137199,0.008726003490401396,0.0007467096719034088,0.001260345820620797,0.27634080904378633
82,7Networks_LH_SomMot_51,7Networks,LH,SomMot,51,-2.4712476827736367,-30.65155039733009,67.8282495948087,0.0017452006980802793,0.0,1.9690175162100244e-05,0.20544645146397783
83,7Networks_LH_SomMot_52,7Networks,LH,SomMot,52,-6.142447441505894,-16.459860807129488,72.91768279984697,0.034904013961605584,0.015203570493580586,0.00046491051080879985,0.2889331180701261
84,7Networks_LH_SomMot_53,7Networks,LH,SomMot,53,-17.02537897367438,-45.42381681877305,70.97597599802248,0.17277486910994766,0.00923626209548709,0.13189563030496876,0.34009614632501256
85,7Networks_LH_SomMot_54,7Networks,LH,SomMot,54,-14.774452287049684,-12.111955876966915,72.27007942496024,0.03315881326352531,0.010507186953220166,0.0007531035944470627,0.29166405491388914
86,7Networks_LH_SomMot_55,7Networks,LH,SomMot,55,-11.206132586777429,-26.437879390853773,73.1674948921092,0.02443280977312391,0.011227958027432544,1.3173867140285106e-05,0.25432464568590224
87,7Networks_LH_SomMot_56,7Networks,LH,SomMot,56,-10.329764279923069,-33.183047340047075,74.25274999094445,0.03315881326352531,0.0030354197331624055,0.013391761232338718,0.29001933279971304
88,7Networks_LH_DorsAttn_Post_1,7Networks,LH,DorsAttn_Post,1,-45.93562281909644,-45.0239454451384,-20.32923117941938,0.11343804537521815,0.004539161333098444,0.08820233119994915,0.31703483229338497
89,7Networks_LH_DorsAttn_Post_2,7Networks,LH,DorsAttn_Post,2,-53.17230988179759,-55.29517385139631,-17.72050386770612,0.029668411867364748,0.003970161619346026,0.00042095572711467173,0.2727583118139906
90,7Networks_LH_DorsAttn_Post_3,7Networks,LH,DorsAttn_Post,3,-44.08100648097332,-61.47928603759895,-13.715399721770794,0.0017452006980802793,0.0,5.200942834432519e-20,0.0017452006980802793
91,7Networks_LH_DorsAttn_Post_4,7Networks,LH,DorsAttn_Post,4,-47.84006915913551,-63.490057403852745,-3.1046108646812485,0.0,0.0,1.2697614341876267e-23,0.0
92,7Networks_LH_DorsAttn_Post_5,7Networks,LH,DorsAttn_Post,5,-57.786922154772384,-58.7154819711119,-2.4633943796800466,0.0,0.0,1.2697614341876267e-23,0.0
93,7Networks_LH_DorsAttn_Post_6,7Networks,LH,DorsAttn_Post,6,-50.6723354153749,-65.42464521680441,6.438779458672634,0.010471204188481676,0.0001494541311126672,0.00398992440890196,0.25572975422560335
94,7Networks_LH_DorsAttn_Post_7,7Networks,LH,DorsAttn_Post,7,-47.3398624607548,-62.72204775236547,13.599930745959275,0.11867364746945899,0.006318316096993403,0.09415535064818184,0.32010432582872894
95,7Networks_LH_DorsAttn_Post_9,7Networks,LH,DorsAttn_Post,9,-28.655334626091644,-71.03717760213961,30.3701378424238,0.14485165794066318,0.0035552188593364186,0.11216687742906149,0.3282772022328667
96,7Networks_LH_DorsAttn_Post_10,7Networks,LH,DorsAttn_Post,10,-22.957846397117663,-73.57085629394825,37.48649841034237,0.08551483420593368,0.0012126623663709273,0.06574174113094201,0.3125394025309534
97,7Networks_LH_DorsAttn_Post_11,7Networks,LH,DorsAttn_Post,11,-54.728729184101184,-23.786354263397783,39.002070889338725,0.013961605584642234,0.00562433239196001,0.0003487702250394703,0.26136129596179675
98,7Networks_LH_DorsAttn_Post_12,7Networks,LH,DorsAttn_Post,12,-54.8294710953061,-32.53521428687301,44.77028535627496,0.017452006980802792,0.003881842307965745,0.0006337472582396078,0.27340274964462025
99,7Networks_LH_DorsAttn_Post_13,7Networks,LH,DorsAttn_Post,13,-25.03366565388008,-65.14405741946324,43.66014919917011,0.11343804537521815,0.004157825448092311,0.08055459101371583,0.3264251446744302
100,7Networks_LH_DorsAttn_Post_14,7Networks,LH,DorsAttn_Post,14,-48.227761534171805,-27.75933991437845,42.72463249426036,0.0017452006980802793,0.0,5.368270478588667e-06,0.20256930203428536
101,7Networks_LH_DorsAttn_Post_15,7Networks,LH,DorsAttn_Post,15,-19.400341917601253,-67.66842750869355,46.96413495478868,0.03664921465968587,0.0009324910535265673,0.019620288564175296,0.2936997811854962
102,7Networks_LH_DorsAttn_Post_16,7Networks,LH,DorsAttn_Post,16,-33.65281696736814,-43.00840797698498,41.48226085275411,0.022687609075043632,0.0181900762151816,0.0005665462434387763,0.2841441713617815
103,7Networks_LH_DorsAttn_Post_17,7Networks,LH,DorsAttn_Post,17,-15.77961021636922,-74.6234166127526,50.665157970848185,0.017452006980802792,0.0011200160114158704,4.3077055541487304e-05,0.24529457082583045
104,7Networks_LH_DorsAttn_Post_18,7Networks,LH,DorsAttn_Post,18,-41.81697500513906,-34.516711320728064,46.59819597564638,0.019197207678883072,0.0027552907915054815,0.0015495896335921354,0.2781675812189555
105,7Networks_LH_DorsAttn_Post_19,7Networks,LH,DorsAttn_Post,19,-27.343678071676777,-57.204666262226446,53.930446674020914,0.09773123909249563,0.0054483706181075505,0.06707358128260782,0.3150924813807638
106,7Networks_LH_DorsAttn_Post_20,7Networks,LH,DorsAttn_Post,20,-26.37674640382572,-64.74904623009809,57.07251342813053,0.012216404886561954,0.0032844007769437084,4.80434438113036e-05,0.2415818659438111
107,7Networks_LH_DorsAttn_Post_21,7Networks,LH,DorsAttn_Post,21,-5.134370964483111,-70.83933783249527,54.45130807658036,0.02617801047120419,0.006239874344210505,9.005260268061604e-05,0.26062548150244486
108,7Networks_LH_DorsAttn_Post_22,7Networks,LH,DorsAttn_Post,22,-34.497168934940646,-50.81948268387515,53.88971949079151,0.1849912739965096,0.008109668904528362,0.1366635026051991,0.34750064200325975
109,7Networks_LH_DorsAttn_Post_23,7Networks,LH,DorsAttn_Post,23,-38.06898430977452,-40.19349195646454,55.34586510042003,0.03315881326352531,0.0014953237091000738,0.008272645184420597,0.2867849164487869
110,7Networks_LH_DorsAttn_Post_24,7Networks,LH,DorsAttn_Post,24,-17.033165138848915,-70.52151553095021,59.85534895577646,0.08027923211169284,0.006731476959277983,0.05600371678881094,0.3055253169295987
111,7Networks_LH_DorsAttn_Post_25,7Networks,LH,DorsAttn_Post,25,-28.70775471893392,-60.4869035275061,63.64492205978017,0.055846422338568937,0.009770014369565518,0.025568264538645934,0.29633217359048786
112,7Networks_LH_DorsAttn_Post_26,7Networks,LH,DorsAttn_Post,26,-6.662706007866348,-58.49635918154004,62.25363812823403,0.11692844677137872,0.0021004416535343328,0.09545778513817844,0.32436640164564967
113,7Networks_LH_DorsAttn_Post_27,7Networks,LH,DorsAttn_Post,27,-19.536418286423697,-57.672963437311886,66.07550206108948,0.03664921465968587,0.012426281740230137,0.00020770385305810349,0.2758467551539583
114,7Networks_LH_DorsAttn_Post_28,7Networks,LH,DorsAttn_Post,28,-9.588048045698088,-53.202227824484,70.61491755890893,0.027923211169284468,0.007579384791898876,2.3027307070817533e-05,0.2587316127156747
115,7Networks_LH_DorsAttn_FEF_1,7Networks,LH,DorsAttn_FEF,1,-38.15153621164475,-2.859768938495904,51.705830714554,0.02617801047120419,0.010167526811202929,0.0019188725138101815,0.2950101052570695
116,7Networks_LH_DorsAttn_FEF_2,7Networks,LH,DorsAttn_FEF,2,-24.86041857732252,-5.414698357229966,53.07010059032776,0.0,0.0,1.2697614341876267e-23,0.0
117,7Networks_LH_DorsAttn_FEF_3,7Networks,LH,DorsAttn_FEF,3,-19.420151232312563,-10.160733316320446,61.07827853991286,0.0017452006980802793,0.0,0.00029086405915346495,0.22274824598091533
118,7Networks_LH_DorsAttn_FEF_4,7Networks,LH,DorsAttn_FEF,4,-18.94250000689722,-1.548344164562053,68.50781241977509,0.022687609075043632,0.010282602915664954,5.2932956673102154e-05,0.2663238522142359
119,7Networks_LH_DorsAttn_PrCv_1,7Networks,LH,DorsAttn_PrCv,1,-43.238755893600825,6.207344634866431,25.07486720118848,0.0017452006980802793,0.0,2.28180283777808e-09,0.14339245822439345
120,7Networks_LH_DorsAttn_PrCv_2,7Networks,LH,DorsAttn_PrCv,2,-56.2563716857328,6.5176789596091,25.769772278312388,0.0017452006980802793,0.0,8.93775473277222e-06,0.19530415829043968
121,7Networks_LH_DorsAttn_PrCv_3,7Networks,LH,DorsAttn_PrCv,3,-45.72238269635847,2.6991541972579256,37.00726230980476,0.015706806282722512,0.001440364157783236,0.0003197441687182364,0.24966065541981772
122,7Networks_LH_SalVentAttn_ParOper_1,7Networks,LH,SalVentAttn_ParOper,1,-46.22859891374097,-37.77982752348563,24.23220360977936,0.013961605584642234,0.005589532953855858,0.0019309870314371212,0.299786823282605
123,7Networks_LH_SalVentAttn_ParOper_2,7Networks,LH,SalVentAttn_ParOper,2,-57.315484115972566,-43.740278096430615,27.4388503456951,0.07329842931937174,0.007285998833706635,0.050372318935545876,0.3176876150640645
124,7Networks_LH_SalVentAttn_ParOper_3,7Networks,LH,SalVentAttn_ParOper,3,-58.70724320384565,-29.45087459249587,21.46446767758248,0.005235602094240838,0.00033266991367678425,6.588880920041696e-05,0.24726007219462717
125,7Networks_LH_SalVentAttn_ParOper_4,7Networks,LH,SalVentAttn_ParOper,4,-58.94765216681054,-19.35232823423069,30.249792271010264,0.02443280977312391,0.006399811571408011,0.005307299714218253,0.28327469715320813
126,7Networks_LH_SalVentAttn_ParOper_5,7Networks,LH,SalVentAttn_ParOper,5,-61.291130388534526,-36.473128178418975,33.39827651546631,0.045375218150087264,0.0022595857300953324,0.023679379953191845,0.29425992062831663
127,7Networks_LH_SalVentAttn_ParOper_6,7Networks,LH,SalVentAttn_ParOper,6,-63.81565845574258,-26.05884096883517,35.33703255700999,0.017452006980802792,0.015346909704776467,0.002896640017069323,0.27195702417646417
128,7Networks_LH_SalVentAttn_TempOcc_1,7Networks,LH,SalVentAttn_TempOcc,1,-56.58110424243978,-56.33733569072826,12.53015625104308,0.13961605584642234,0.005715116926399927,0.11673540693118244,0.3405966557382944
129,7Networks_LH_SalVentAttn_FrOperIns_1,7Networks,LH,SalVentAttn_FrOperIns,1,-39.081024776229214,2.562328408641079,-10.40862608777239,0.02443280977312391,0.0013838783752626548,1.4772269688280571e-05,0.2381022917429743
130,7Networks_LH_SalVentAttn_FrOperIns_2,7Networks,LH,SalVentAttn_FrOperIns,2,-39.8422789647658,-8.356266583936915,-8.574003206514234,0.010471204188481676,0.0012622352964507695,0.00038061606090090575,0.253627865834708
131,7Networks_LH_SalVentAttn_FrOperIns_3,7Networks,LH,SalVentAttn_FrOperIns,3,-38.96753330914515,2.099207894427508,0.4648736903495418,0.013961605584642234,0.001710659667068349,1.013169603033467e-05,0.23883945054094016
132,7Networks_LH_SalVentAttn_FrOperIns_4,7Networks,LH,SalVentAttn_FrOperIns,4,-34.75890391178322,29.34318889268268,-0.2144075651508785,0.0034904013961605585,0.0003044538172798052,4.2555539273258635e-06,0.1988276869193909
133,7Networks_LH_SalVentAttn_FrOperIns_5,7Networks,LH,SalVentAttn_FrOperIns,5,-40.52607199438805,-14.530116124758637,-0.498771435034179,0.022687609075043632,0.0002530691971436196,0.0037250644237900583,0.28001866615144705
134,7Networks_LH_SalVentAttn_FrOperIns_6,7Networks,LH,SalVentAttn_FrOperIns,6,-32.95890514398691,18.799168614404536,7.658384645623819,0.015706806282722512,0.005112260222814746,0.0002755947241203541,0.23712646267845391
135,7Networks_LH_SalVentAttn_FrOperIns_7,7Networks,LH,SalVentAttn_FrOperIns,7,-36.87595170601893,-3.5055656303296274,8.717454469426698,0.0,0.0,1.2697614341876267e-23,0.0
136,7Networks_LH_SalVentAttn_FrOperIns_8,7Networks,LH,SalVentAttn_FrOperIns,8,-36.9995537139786,3.2595406144857435,12.347453520322835,0.005235602094240838,0.0005532701365536317,7.946856215025664e-06,0.2104915212134343
137,7Networks_LH_SalVentAttn_FrOperIns_9,7Networks,LH,SalVentAttn_FrOperIns,9,-43.692817720071815,11.17459839327114,1.8914641737728672,0.005235602094240838,0.0009573775974983881,9.192908084041687e-07,0.20821900816389655
138,7Networks_LH_SalVentAttn_FrOperIns_10,7Networks,LH,SalVentAttn_FrOperIns,10,-51.955871263051534,1.562338651566023,4.272234627174747,0.02443280977312391,0.00602837866680475,3.060249459534344e-05,0.2410785703897615
139,7Networks_LH_SalVentAttn_FrOperIns_11,7Networks,LH,SalVentAttn_FrOperIns,11,-55.17845137639833,7.907719964449029,12.80294560871068,0.017452006980802792,0.00286214507165402,0.0002215529587580316,0.24912317284625513
