Node,Label,Network,Hemisphere,Region,Parcel ID,X,Y,Z,degree_centrality,betweenness_centrality,eigenvector_centrality,closeness_centrality
61,7Networks_LH_SomMot_30,7Networks,LH,SomMot,30,-50.756283802816114,-26.61764946737541,54.34701075125486,0.010471204188481676,0.0003327204756678673,0.0002232498192238452,0.22902047895258992
62,7Networks_LH_SomMot_31,7Networks,LH,SomMot,31,-41.43955111995871,-13.325473226429452,49.63622271424779,0.012216404886561954,0.0019510031090239559,0.00010053814751615378,0.2496051347770454
63,7Networks_LH_SomMot_32,7Networks,LH,SomMot,32,-6.068687679590525,-14.928378748567134,49.23834609477589,0.022687609075043632,0.002076073445026994,0.00045108742921823753,0.2629848025137542
64,7Networks_LH_SomMot_33,7Networks,LH,SomMot,33,-44.70943361863255,-23.050140291091893,63.01366575837376,0.0034904013961605585,0.0,1.751408840622657e-07,0.18200803108845562
65,7Networks_LH_SomMot_34,7Networks,LH,SomMot,34,-39.68108077558267,-24.602939075798588,52.23200246708189,0.005235602094240838,0.0,2.9052948276944296e-05,0.21719207251381867
66,7Networks_LH_SomMot_35,7Networks,LH,SomMot,35,-40.57082986738101,-35.44087287052426,62.66861974522472,0.015706806282722512,0.0002834164375453099,0.0017027364614346904,0.25597187444672076
67,7Networks_LH_SomMot_36,7Networks,LH,SomMot,36,-35.710831709315656,-45.64802552326856,61.96426024055109,0.013961605584642234,0.0007657749104311601,0.001725634696121953,0.2472292740316872
68,7Networks_LH_SomMot_37,7Networks,LH,SomMot,37,-34.30187929575921,-18.27015764961948,62.75649081533061,0.0506108202443281,0.004033486332540846,0.00574049388391716,0.3070594460504822
69,7Networks_LH_SomMot_38,7Networks,LH,SomMot,38,-4.0910232282405445,-8.021132327896055,60.39850659981511,0.008726003490401396,0.0007385304969512515,1.8487443052796996e-05,0.236123787925451
70,7Networks_LH_SomMot_39,7Networks,LH,SomMot,39,-8.489526913091538,-40.87481476262212,57.29144114658237,0.005235602094240838,0.0005564882801569731,5.912205587589473e-05,0.24221145552418724
71,7Networks_LH_SomMot_40,7Networks,LH,SomMot,40,-3.907903283451717,-25.84363784526208,57.972329085501386,0.06806282722513089,0.00785860615767932,0.017409947066205776,0.3249091121564337
72,7Networks_LH_SomMot_41,7Networks,LH,SomMot,41,-29.24705897742196,-11.00501704992432,62.72299852265338,0.027923211169284468,0.001960705919720776,0.0040489320484197,0.298749312192553
73,7Networks_LH_SomMot_42,7Networks,LH,SomMot,42,-27.45696659786981,-39.97544814231275,58.94188329200202,0.022687609075043632,0.0014476963439057093,0.0028104858670118596,0.2614277580938978
74,7Networks_LH_SomMot_43,7Networks,LH,SomMot,43,-31.439713709748816,-28.79620827598754,61.90361096248806,0.012216404886561954,0.0002698217043346694,0.00021778046931348715,0.22077574171029668
75,7Networks_LH_SomMot_44,7Networks,LH,SomMot,44,-27.39950215144817,-47.83508063506599,64.31120717273367,0.06806282722513089,0.005084656525925657,0.043620825389045104,0.30642018280402034
76,7Networks_LH_SomMot_45,7Networks,LH,SomMot,45,-30.234921709208933,-35.710243342191355,70.90582686336137,0.015706806282722512,0.0005679753228588904,0.0018247378383979239,0.2589744770795269
77,7Networks_LH_SomMot_46,7Networks,LH,SomMot,46,-20.7046804226935,-11.85699480362237,70.5240777268385,0.012216404886561954,0.0023717649075123914,8.758679375903465e-05,0.24904200982548977
78,7Networks_LH_SomMot_47,7Networks,LH,SomMot,47,-18.79745582525813,-24.12784635148539,67.6174632462478,0.008726003490401396,0.0036654769056948433,0.00023602097189638087,0.24089006187702858
79,7Networks_LH_SomMot_48,7Networks,LH,SomMot,48,-8.50117379891364,-41.91077097314891,70.3809487473537,0.041884816753926704,0.0025631836076795765,0.0203842533149147,0.2969411455417575
80,7Networks_LH_SomMot_49,7Networks,LH,SomMot,49,-22.38882078454722,-37.905080744739394,71.14217106084139,0.029668411867364748,0.002763569878238296,0.006358079406383374,0.2735758881168484
81,7Networks_LH_SomMot_50,7Networks,LH,SomMot,50,-19.558039144770447,-30.857869053001583,68.00241017137199,0.06631762652705062,0.005999049144235755,0.016272330178338977,0.32019686977562967
82,7Networks_LH_SomMot_51,7Networks,LH,SomMot,51,-2.4712476827736367,-30.65155039733009,67.8282495948087,0.005235602094240838,2.3698904709081298e-06,0.0015929858229929903,0.25867105062717827
83,7Networks_LH_SomMot_52,7Networks,LH,SomMot,52,-6.142447441505894,-16.459860807129488,72.91768279984697,0.017452006980802792,0.003324742305697849,0.0001435496222749807,0.2514530087816591
84,7Networks_LH_SomMot_53,7Networks,LH,SomMot,53,-17.02537897367438,-45.42381681877305,70.97597599802248,0.1518324607329843,0.007067535934315888,0.12278714464991856,0.34388744814687955
85,7Networks_LH_SomMot_54,7Networks,LH,SomMot,54,-14.774452287049684,-12.111955876966915,72.27007942496024,0.02617801047120419,0.00662314255580966,0.0003446856229299125,0.27306832617229027
86,7Networks_LH_SomMot_55,7Networks,LH,SomMot,55,-11.206132586777429,-26.437879390853773,73.1674948921092,0.02617801047120419,0.004380695528880974,0.0004130593449519388,0.2791096608221197
